"Step","LunarLander_with_labels_3500_good_reward - episode_reward","LunarLander_with_labels_3500_good_reward - episode_reward__MIN","LunarLander_with_labels_3500_good_reward - episode_reward__MAX"
"2647","-351.65193432633885","-351.65193432633885","-351.65193432633885"
"2648","124.29195001563463","124.29195001563463","124.29195001563463"
"2649","-336.54946251164074","-336.54946251164074","-336.54946251164074"
"2650","-262.8954746315582","-262.8954746315582","-262.8954746315582"
"2651","10.072068934707456","10.072068934707456","10.072068934707456"
"2652","12.998505379556867","12.998505379556867","12.998505379556867"
"2653","-82.69078544439587","-82.69078544439587","-82.69078544439587"
"2654","-52.6654998557438","-52.6654998557438","-52.6654998557438"
"2655","-793.3848587808532","-793.3848587808532","-793.3848587808532"
"2656","14.583480258329374","14.583480258329374","14.583480258329374"
"2657","-67.6405580945429","-67.6405580945429","-67.6405580945429"
"2658","-331.61452406200584","-331.61452406200584","-331.61452406200584"
"2659","-323.4782148165649","-323.4782148165649","-323.4782148165649"
"2660","13.498522488655139","13.498522488655139","13.498522488655139"
"2661","-253.20896094364497","-253.20896094364497","-253.20896094364497"
"2662","-232.83248157692572","-232.83248157692572","-232.83248157692572"
"2663","-289.335286249497","-289.335286249497","-289.335286249497"
"2664","-539.0269847401977","-539.0269847401977","-539.0269847401977"
"2665","133.79980244671583","133.79980244671583","133.79980244671583"
"2666","-15.969644415065966","-15.969644415065966","-15.969644415065966"
"2667","44.61040742462866","44.61040742462866","44.61040742462866"
"2668","-287.4062519042502","-287.4062519042502","-287.4062519042502"
"2669","-236.60955219820144","-236.60955219820144","-236.60955219820144"
"2670","-370.00089259047104","-370.00089259047104","-370.00089259047104"
"2671","-309.6121232627337","-309.6121232627337","-309.6121232627337"
"2672","-47.79656798491935","-47.79656798491935","-47.79656798491935"
"2673","-162.84449402726617","-162.84449402726617","-162.84449402726617"
"2674","-6.800671044391699","-6.800671044391699","-6.800671044391699"
"2675","45.26331039368138","45.26331039368138","45.26331039368138"
"2676","-281.78627715264173","-281.78627715264173","-281.78627715264173"
"2677","-275.99047566595044","-275.99047566595044","-275.99047566595044"
"2678","-653.4846540647422","-653.4846540647422","-653.4846540647422"
"2679","-280.620896120019","-280.620896120019","-280.620896120019"
"2680","-254.37189972885076","-254.37189972885076","-254.37189972885076"
"2681","-7.511308059541953","-7.511308059541953","-7.511308059541953"
"2682","5.627543252177986","5.627543252177986","5.627543252177986"
"2683","-145.29335839211944","-145.29335839211944","-145.29335839211944"
"2684","53.847221494071235","53.847221494071235","53.847221494071235"
"2685","-19.781974704205155","-19.781974704205155","-19.781974704205155"
"2686","-347.0919323716621","-347.0919323716621","-347.0919323716621"
"2687","-290.05953351058065","-290.05953351058065","-290.05953351058065"
"2688","-3.610877736981994","-3.610877736981994","-3.610877736981994"
"2689","108.69708952396803","108.69708952396803","108.69708952396803"
"2690","-39.30341811733068","-39.30341811733068","-39.30341811733068"
"2691","-151.2079806904455","-151.2079806904455","-151.2079806904455"
"2692","-51.533975142314816","-51.533975142314816","-51.533975142314816"
"2693","17.488564035032894","17.488564035032894","17.488564035032894"
"2694","51.87637848794674","51.87637848794674","51.87637848794674"
"2695","-373.1436859589005","-373.1436859589005","-373.1436859589005"
"2696","-725.2038749902698","-725.2038749902698","-725.2038749902698"
"2697","-313.46503007737357","-313.46503007737357","-313.46503007737357"
"2698","-447.04119979888475","-447.04119979888475","-447.04119979888475"
"2699","-29.655831107765042","-29.655831107765042","-29.655831107765042"
"2700","-7.339986355262434","-7.339986355262434","-7.339986355262434"
"2701","-462.7014136710725","-462.7014136710725","-462.7014136710725"
"2702","-359.60292152924455","-359.60292152924455","-359.60292152924455"
"2703","3.707912011641287","3.707912011641287","3.707912011641287"
"2704","-321.8541358235467","-321.8541358235467","-321.8541358235467"
"2705","-373.2140853140414","-373.2140853140414","-373.2140853140414"
"2706","26.980898342701103","26.980898342701103","26.980898342701103"
"2707","32.82388854407505","32.82388854407505","32.82388854407505"
"2708","100.74930540796413","100.74930540796413","100.74930540796413"
"2709","-7.369291724759942","-7.369291724759942","-7.369291724759942"
"2710","106.05107902757192","106.05107902757192","106.05107902757192"
"2711","-8.069636132520712","-8.069636132520712","-8.069636132520712"
"2712","-322.19731166839534","-322.19731166839534","-322.19731166839534"
"2713","37.213237418303905","37.213237418303905","37.213237418303905"
"2714","92.56216246421394","92.56216246421394","92.56216246421394"
"2715","-304.9954849419894","-304.9954849419894","-304.9954849419894"
"2716","-350.78371871296935","-350.78371871296935","-350.78371871296935"
"2717","-231.78516008340648","-231.78516008340648","-231.78516008340648"
"2718","87.36259293979117","87.36259293979117","87.36259293979117"
"2719","27.208952125718472","27.208952125718472","27.208952125718472"
"2720","78.42766793612788","78.42766793612788","78.42766793612788"
"2721","-332.7446577225695","-332.7446577225695","-332.7446577225695"
"2722","-25.47810554497177","-25.47810554497177","-25.47810554497177"
"2723","24.398113495828483","24.398113495828483","24.398113495828483"
"2724","3.867840096665503","3.867840096665503","3.867840096665503"
"2725","-256.1117431517516","-256.1117431517516","-256.1117431517516"
"2726","-296.5079343201809","-296.5079343201809","-296.5079343201809"
"2727","67.90031350774277","67.90031350774277","67.90031350774277"
"2728","-174.1983837585293","-174.1983837585293","-174.1983837585293"
"2729","-230.0472830260009","-230.0472830260009","-230.0472830260009"
"2730","-328.7564207470044","-328.7564207470044","-328.7564207470044"
"2731","-3.6518110459996915","-3.6518110459996915","-3.6518110459996915"
"2732","-174.85308469761503","-174.85308469761503","-174.85308469761503"
"2733","-120.71699664235119","-120.71699664235119","-120.71699664235119"
"2734","-296.7004426070119","-296.7004426070119","-296.7004426070119"
"2735","10.055775574749552","10.055775574749552","10.055775574749552"
"2736","-213.9039415522338","-213.9039415522338","-213.9039415522338"
"2737","-501.6814140993357","-501.6814140993357","-501.6814140993357"
"2738","-113.7024623714083","-113.7024623714083","-113.7024623714083"
"2739","-293.2734597467347","-293.2734597467347","-293.2734597467347"
"2740","-30.15129496886823","-30.15129496886823","-30.15129496886823"
"2741","-47.993131305458654","-47.993131305458654","-47.993131305458654"
"2742","-83.25627338346767","-83.25627338346767","-83.25627338346767"
"2743","-343.22516745832866","-343.22516745832866","-343.22516745832866"
"2744","-262.59178916282474","-262.59178916282474","-262.59178916282474"
"2745","-443.86060629902545","-443.86060629902545","-443.86060629902545"
"2746","45.21256846148077","45.21256846148077","45.21256846148077"
"2747","-36.936824813515464","-36.936824813515464","-36.936824813515464"
"2748","-353.86195489921863","-353.86195489921863","-353.86195489921863"
"2749","84.5248945410203","84.5248945410203","84.5248945410203"
"2750","21.056353036052393","21.056353036052393","21.056353036052393"
"2751","-398.76772408775236","-398.76772408775236","-398.76772408775236"
"2752","-206.6414492037839","-206.6414492037839","-206.6414492037839"
"2753","-389.0581439159963","-389.0581439159963","-389.0581439159963"
"2754","-73.62306262578797","-73.62306262578797","-73.62306262578797"
"2755","-459.0415126847534","-459.0415126847534","-459.0415126847534"
"2756","-229.01946971380107","-229.01946971380107","-229.01946971380107"
"2757","-483.0608937347331","-483.0608937347331","-483.0608937347331"
"2758","13.300104866095818","13.300104866095818","13.300104866095818"
"2759","-785.5878981777283","-785.5878981777283","-785.5878981777283"
"2760","-786.8074444198377","-786.8074444198377","-786.8074444198377"
"2761","42.2730681966228","42.2730681966228","42.2730681966228"
"2762","37.42301205696355","37.42301205696355","37.42301205696355"
"2763","-46.14806060694958","-46.14806060694958","-46.14806060694958"
"2764","69.9928234621386","69.9928234621386","69.9928234621386"
"2765","5.349898471037544","5.349898471037544","5.349898471037544"
"2766","-354.18084754224077","-354.18084754224077","-354.18084754224077"
"2767","95.39786581891029","95.39786581891029","95.39786581891029"
"2768","-286.1758918825748","-286.1758918825748","-286.1758918825748"
"2769","-34.86192462227544","-34.86192462227544","-34.86192462227544"
"2770","-256.91401327612107","-256.91401327612107","-256.91401327612107"
"2771","52.89723759028173","52.89723759028173","52.89723759028173"
"2772","-114.89776385052016","-114.89776385052016","-114.89776385052016"
"2773","-297.84976293407175","-297.84976293407175","-297.84976293407175"
"2774","-356.50560092922257","-356.50560092922257","-356.50560092922257"
"2775","80.48354092528783","80.48354092528783","80.48354092528783"
"2776","23.765395221174238","23.765395221174238","23.765395221174238"
"2777","-350.16364987330155","-350.16364987330155","-350.16364987330155"
"2778","-271.9043747284462","-271.9043747284462","-271.9043747284462"
"2779","-309.3086857993156","-309.3086857993156","-309.3086857993156"
"2780","26.144701649582583","26.144701649582583","26.144701649582583"
"2781","47.44438620210618","47.44438620210618","47.44438620210618"
"2782","-28.344362134827858","-28.344362134827858","-28.344362134827858"
"2783","164.6517044031937","164.6517044031937","164.6517044031937"
"2784","70.8725841647551","70.8725841647551","70.8725841647551"
"2785","-1275.2344664135128","-1275.2344664135128","-1275.2344664135128"
"2786","-28.821903579252034","-28.821903579252034","-28.821903579252034"
"2787","44.21102356478279","44.21102356478279","44.21102356478279"
"2788","114.1020302556457","114.1020302556457","114.1020302556457"
"2789","-340.1731473100683","-340.1731473100683","-340.1731473100683"
"2790","-20.01897287906796","-20.01897287906796","-20.01897287906796"
"2791","-106.173636586752","-106.173636586752","-106.173636586752"
"2792","-327.67073162319144","-327.67073162319144","-327.67073162319144"
"2793","-389.51617276677064","-389.51617276677064","-389.51617276677064"
"2794","58.165214049851244","58.165214049851244","58.165214049851244"
"2795","-392.96335819668855","-392.96335819668855","-392.96335819668855"
"2796","-423.7254821483047","-423.7254821483047","-423.7254821483047"
"2797","106.77774042957293","106.77774042957293","106.77774042957293"
"2798","-33.25040660367131","-33.25040660367131","-33.25040660367131"
"2799","106.47117913517687","106.47117913517687","106.47117913517687"
"2800","73.24485552254959","73.24485552254959","73.24485552254959"
"2801","-31.86807262114104","-31.86807262114104","-31.86807262114104"
"2802","-33.9769894173937","-33.9769894173937","-33.9769894173937"
"2803","10.531989190627","10.531989190627","10.531989190627"
"2804","1.8427194014466348","1.8427194014466348","1.8427194014466348"
"2805","-101.0127645291006","-101.0127645291006","-101.0127645291006"
"2806","2.632981862099119","2.632981862099119","2.632981862099119"
"2807","-302.9567981848895","-302.9567981848895","-302.9567981848895"
"2808","-93.54123997602946","-93.54123997602946","-93.54123997602946"
"2809","35.944356003387455","35.944356003387455","35.944356003387455"
"2810","-280.5682840942075","-280.5682840942075","-280.5682840942075"
"2811","-241.78016149579014","-241.78016149579014","-241.78016149579014"
"2812","163.4944023500532","163.4944023500532","163.4944023500532"
"2813","54.429575374380626","54.429575374380626","54.429575374380626"
"2814","76.7316030040472","76.7316030040472","76.7316030040472"
"2815","-427.42410556000686","-427.42410556000686","-427.42410556000686"
"2816","-181.97011041672522","-181.97011041672522","-181.97011041672522"
"2817","-313.45100911722466","-313.45100911722466","-313.45100911722466"
"2818","136.3950333016897","136.3950333016897","136.3950333016897"
"2819","-305.89887210079894","-305.89887210079894","-305.89887210079894"
"2820","54.51393019786503","54.51393019786503","54.51393019786503"
"2821","-491.6132485530908","-491.6132485530908","-491.6132485530908"
"2822","-119.97842059448081","-119.97842059448081","-119.97842059448081"
"2823","-49.90074915381641","-49.90074915381641","-49.90074915381641"
"2824","-24.557571240061474","-24.557571240061474","-24.557571240061474"
"2825","-172.65485999476812","-172.65485999476812","-172.65485999476812"
"2826","-409.7094830182492","-409.7094830182492","-409.7094830182492"
"2827","-304.02933739648586","-304.02933739648586","-304.02933739648586"
"2828","-46.44277942446797","-46.44277942446797","-46.44277942446797"
"2829","82.31905445797136","82.31905445797136","82.31905445797136"
"2830","-299.329394868637","-299.329394868637","-299.329394868637"
"2831","28.463607130258453","28.463607130258453","28.463607130258453"
"2832","-119.33779491121273","-119.33779491121273","-119.33779491121273"
"2833","-217.5082843610458","-217.5082843610458","-217.5082843610458"
"2834","-462.67131929122786","-462.67131929122786","-462.67131929122786"
"2835","6.797476418698245","6.797476418698245","6.797476418698245"
"2836","-11.780193261843529","-11.780193261843529","-11.780193261843529"
"2837","-350.6048407257398","-350.6048407257398","-350.6048407257398"
"2838","-244.5211980726152","-244.5211980726152","-244.5211980726152"
"2839","-276.8930459455616","-276.8930459455616","-276.8930459455616"
"2840","-535.1977221332885","-535.1977221332885","-535.1977221332885"
"2841","-536.1326083020866","-536.1326083020866","-536.1326083020866"
"2842","-426.20021740988744","-426.20021740988744","-426.20021740988744"
"2843","-290.08337730882363","-290.08337730882363","-290.08337730882363"
"2844","-380.9452310695224","-380.9452310695224","-380.9452310695224"
"2845","-327.61562155301783","-327.61562155301783","-327.61562155301783"
"2846","-473.1265414247041","-473.1265414247041","-473.1265414247041"
"2847","148.59872812422216","148.59872812422216","148.59872812422216"
"2848","-249.12000453348261","-249.12000453348261","-249.12000453348261"
"2849","-378.1788144167354","-378.1788144167354","-378.1788144167354"
"2850","-321.38628247214683","-321.38628247214683","-321.38628247214683"
"2851","-316.4874456529319","-316.4874456529319","-316.4874456529319"
"2852","-226.25363354053567","-226.25363354053567","-226.25363354053567"
"2853","-364.65519662126906","-364.65519662126906","-364.65519662126906"
"2854","-64.08244781415975","-64.08244781415975","-64.08244781415975"
"2855","-415.9106792805799","-415.9106792805799","-415.9106792805799"
"2856","-64.68700676430049","-64.68700676430049","-64.68700676430049"
"2857","-219.9230029056375","-219.9230029056375","-219.9230029056375"
"2858","-32.77691432432653","-32.77691432432653","-32.77691432432653"
"2859","-124.33791563501106","-124.33791563501106","-124.33791563501106"
"2860","-32.09915599775684","-32.09915599775684","-32.09915599775684"
"2861","-270.5194170310102","-270.5194170310102","-270.5194170310102"
"2862","22.39562424171326","22.39562424171326","22.39562424171326"
"2863","-400.0232446641935","-400.0232446641935","-400.0232446641935"
"2864","91.21214196744253","91.21214196744253","91.21214196744253"
"2865","15.798780847698414","15.798780847698414","15.798780847698414"
"2866","-403.47666203932977","-403.47666203932977","-403.47666203932977"
"2867","-121.72891249906935","-121.72891249906935","-121.72891249906935"
"2868","-339.63484415952234","-339.63484415952234","-339.63484415952234"
"2869","-159.33263114806775","-159.33263114806775","-159.33263114806775"
"2870","-89.22990981347857","-89.22990981347857","-89.22990981347857"
"2871","-151.85444309817504","-151.85444309817504","-151.85444309817504"
"2872","-74.66096211791039","-74.66096211791039","-74.66096211791039"
"2873","11.766023288546291","11.766023288546291","11.766023288546291"
"2874","45.8995488010963","45.8995488010963","45.8995488010963"
"2875","-16.72818952764359","-16.72818952764359","-16.72818952764359"
"2876","-371.6388447089992","-371.6388447089992","-371.6388447089992"
"2877","-349.876847751254","-349.876847751254","-349.876847751254"
"2878","-204.11737669678666","-204.11737669678666","-204.11737669678666"
"2879","-343.8831274762066","-343.8831274762066","-343.8831274762066"
"2880","-214.9727790332005","-214.9727790332005","-214.9727790332005"
"2881","-344.2376583514217","-344.2376583514217","-344.2376583514217"
"2882","-272.96809201538565","-272.96809201538565","-272.96809201538565"
"2883","-595.2943524318935","-595.2943524318935","-595.2943524318935"
"2884","-14.384018499587393","-14.384018499587393","-14.384018499587393"
"2885","-412.94652958684003","-412.94652958684003","-412.94652958684003"
"2886","30.41073987066851","30.41073987066851","30.41073987066851"
"2887","-324.17713673129674","-324.17713673129674","-324.17713673129674"
"2888","-277.2003524175749","-277.2003524175749","-277.2003524175749"
"2889","-632.5854355472687","-632.5854355472687","-632.5854355472687"
"2890","6.055607489286866","6.055607489286866","6.055607489286866"
"2891","-393.44737092844923","-393.44737092844923","-393.44737092844923"
"2892","-414.8161258044309","-414.8161258044309","-414.8161258044309"
"2893","-47.34822530657539","-47.34822530657539","-47.34822530657539"
"2894","-579.2121517009336","-579.2121517009336","-579.2121517009336"
"2895","-102.8630702577175","-102.8630702577175","-102.8630702577175"
"2896","128.89977149142766","128.89977149142766","128.89977149142766"
"2897","-64.81094875691856","-64.81094875691856","-64.81094875691856"
"2898","-335.1240974952598","-335.1240974952598","-335.1240974952598"
"2899","38.948883244158736","38.948883244158736","38.948883244158736"
"2900","-427.4025903707485","-427.4025903707485","-427.4025903707485"
"2901","-251.31676575628566","-251.31676575628566","-251.31676575628566"
"2902","-335.0463855888595","-335.0463855888595","-335.0463855888595"
"2903","-55.781858361886584","-55.781858361886584","-55.781858361886584"
"2904","-327.5333394139761","-327.5333394139761","-327.5333394139761"
"2905","-268.86805951081215","-268.86805951081215","-268.86805951081215"
"2906","-374.12007201513245","-374.12007201513245","-374.12007201513245"
"2907","-233.80786886480155","-233.80786886480155","-233.80786886480155"
"2908","23.951896439340924","23.951896439340924","23.951896439340924"
"2909","-121.14936506419278","-121.14936506419278","-121.14936506419278"
"2910","-234.01160803501625","-234.01160803501625","-234.01160803501625"
"2911","-162.71181279094588","-162.71181279094588","-162.71181279094588"
"2912","-20.162728796060165","-20.162728796060165","-20.162728796060165"
"2913","-252.50428155574036","-252.50428155574036","-252.50428155574036"
"2914","-628.1602136002007","-628.1602136002007","-628.1602136002007"
"2915","-355.8760918214798","-355.8760918214798","-355.8760918214798"
"2916","-175.162707919168","-175.162707919168","-175.162707919168"
"2917","-705.9691407209009","-705.9691407209009","-705.9691407209009"
"2918","-2.960856852396649","-2.960856852396649","-2.960856852396649"
"2919","-129.10115675449373","-129.10115675449373","-129.10115675449373"
"2920","-288.9999255525904","-288.9999255525904","-288.9999255525904"
"2921","-376.5659098544399","-376.5659098544399","-376.5659098544399"
"2922","-30.57867486024876","-30.57867486024876","-30.57867486024876"
"2923","-272.0568527750945","-272.0568527750945","-272.0568527750945"
"2924","150.25382629771775","150.25382629771775","150.25382629771775"
"2925","87.64996636781396","87.64996636781396","87.64996636781396"
"2926","38.693946203870055","38.693946203870055","38.693946203870055"
"2927","-520.2084836662533","-520.2084836662533","-520.2084836662533"
"2928","-328.43893096153727","-328.43893096153727","-328.43893096153727"
"2929","-130.76831503783842","-130.76831503783842","-130.76831503783842"
"2930","-371.5405974300851","-371.5405974300851","-371.5405974300851"
"2931","-225.48218508347873","-225.48218508347873","-225.48218508347873"
"2932","-88.60914023518592","-88.60914023518592","-88.60914023518592"
"2933","-276.43962522430195","-276.43962522430195","-276.43962522430195"
"2934","148.69916534391123","148.69916534391123","148.69916534391123"
"2935","139.25689019079547","139.25689019079547","139.25689019079547"
"2936","-256.77280135956283","-256.77280135956283","-256.77280135956283"
"2937","-344.983891940862","-344.983891940862","-344.983891940862"
"2938","-414.1188482081834","-414.1188482081834","-414.1188482081834"
"2939","-556.7154951457139","-556.7154951457139","-556.7154951457139"
"2940","17.54642115140079","17.54642115140079","17.54642115140079"
"2941","5.832093298577183","5.832093298577183","5.832093298577183"
"2942","29.503095759901694","29.503095759901694","29.503095759901694"
"2943","-481.90035482324765","-481.90035482324765","-481.90035482324765"
"2944","36.539690732929856","36.539690732929856","36.539690732929856"
"2945","-185.79367857292226","-185.79367857292226","-185.79367857292226"
"2946","-144.4424679172039","-144.4424679172039","-144.4424679172039"
"2947","-123.4726845999935","-123.4726845999935","-123.4726845999935"
"2948","-307.666038919412","-307.666038919412","-307.666038919412"
"2949","-209.58266940719062","-209.58266940719062","-209.58266940719062"
"2950","-3.5733969338029636","-3.5733969338029636","-3.5733969338029636"
"2951","-256.8201894627704","-256.8201894627704","-256.8201894627704"
"2952","-281.68863718451576","-281.68863718451576","-281.68863718451576"
"2953","-8.047749315359205","-8.047749315359205","-8.047749315359205"
"2954","24.69577712903388","24.69577712903388","24.69577712903388"
"2955","-296.38625119614005","-296.38625119614005","-296.38625119614005"
"2956","-112.77539249613883","-112.77539249613883","-112.77539249613883"
"2957","-37.841585254076826","-37.841585254076826","-37.841585254076826"
"2958","-77.5924301701099","-77.5924301701099","-77.5924301701099"
"2959","-229.64666272013545","-229.64666272013545","-229.64666272013545"
"2960","49.31189287513791","49.31189287513791","49.31189287513791"
"2961","-308.59800595990737","-308.59800595990737","-308.59800595990737"
"2962","13.812931776721578","13.812931776721578","13.812931776721578"
"2963","75.34715550336469","75.34715550336469","75.34715550336469"
"2964","16.265846427692882","16.265846427692882","16.265846427692882"
"2965","-253.51534834015195","-253.51534834015195","-253.51534834015195"
"2966","-61.81088295351983","-61.81088295351983","-61.81088295351983"
"2967","-12.478081527749918","-12.478081527749918","-12.478081527749918"
"2968","-129.69060291177445","-129.69060291177445","-129.69060291177445"
"2969","-360.48945204826475","-360.48945204826475","-360.48945204826475"
"2970","-351.47187017148997","-351.47187017148997","-351.47187017148997"
"2971","-28.19882032853608","-28.19882032853608","-28.19882032853608"
"2972","1.4981693601368904","1.4981693601368904","1.4981693601368904"
"2973","-393.9295382719859","-393.9295382719859","-393.9295382719859"
"2974","-618.6782512217741","-618.6782512217741","-618.6782512217741"
"2975","-333.4360635201751","-333.4360635201751","-333.4360635201751"
"2976","-212.52732438060667","-212.52732438060667","-212.52732438060667"
"2977","-406.7383886963791","-406.7383886963791","-406.7383886963791"
"2978","-300.7887381539406","-300.7887381539406","-300.7887381539406"
"2979","-95.03452508785435","-95.03452508785435","-95.03452508785435"
"2980","-161.23660237473902","-161.23660237473902","-161.23660237473902"
"2981","-273.3117325697839","-273.3117325697839","-273.3117325697839"
"2982","-49.27255739449305","-49.27255739449305","-49.27255739449305"
"2983","-533.5871906887719","-533.5871906887719","-533.5871906887719"
"2984","27.023855503514458","27.023855503514458","27.023855503514458"
"2985","-346.24942479401955","-346.24942479401955","-346.24942479401955"
"2986","-179.71015217564133","-179.71015217564133","-179.71015217564133"
"2987","85.03662089692256","85.03662089692256","85.03662089692256"
"2988","-359.8435319573026","-359.8435319573026","-359.8435319573026"
"2989","-125.35317651544199","-125.35317651544199","-125.35317651544199"
"2990","-461.6827725795239","-461.6827725795239","-461.6827725795239"
"2991","-266.8034081837706","-266.8034081837706","-266.8034081837706"
"2992","-59.068222074540486","-59.068222074540486","-59.068222074540486"
"2993","-21.97796172838385","-21.97796172838385","-21.97796172838385"
"2994","-66.70948394256814","-66.70948394256814","-66.70948394256814"
"2995","-46.21639350297788","-46.21639350297788","-46.21639350297788"
"2996","-26.4833226793785","-26.4833226793785","-26.4833226793785"
"2997","-89.73503310057694","-89.73503310057694","-89.73503310057694"
"2998","-66.17405144184832","-66.17405144184832","-66.17405144184832"
"2999","-219.2249065458879","-219.2249065458879","-219.2249065458879"
"3000","-289.8940040409473","-289.8940040409473","-289.8940040409473"
"3001","5.061804252093195","5.061804252093195","5.061804252093195"
"3002","-251.14582658820598","-251.14582658820598","-251.14582658820598"
"3003","-272.9492684470322","-272.9492684470322","-272.9492684470322"
"3004","-362.0838768962143","-362.0838768962143","-362.0838768962143"
"3005","-502.63974589484883","-502.63974589484883","-502.63974589484883"
"3006","26.755162235333717","26.755162235333717","26.755162235333717"
"3007","56.50539092576541","56.50539092576541","56.50539092576541"
"3008","-457.8847286950503","-457.8847286950503","-457.8847286950503"
"3009","45.63619790181739","45.63619790181739","45.63619790181739"
"3010","-233.97931174308064","-233.97931174308064","-233.97931174308064"
"3011","-239.23714895091854","-239.23714895091854","-239.23714895091854"
"3012","-358.6640349605295","-358.6640349605295","-358.6640349605295"
"3013","-339.7612246622339","-339.7612246622339","-339.7612246622339"
"3014","-78.19935405893969","-78.19935405893969","-78.19935405893969"
"3015","-376.72342219747543","-376.72342219747543","-376.72342219747543"
"3016","-117.80165767058733","-117.80165767058733","-117.80165767058733"
"3017","-14.777084338148626","-14.777084338148626","-14.777084338148626"
"3018","-267.20390932813666","-267.20390932813666","-267.20390932813666"
"3019","35.65008129097809","35.65008129097809","35.65008129097809"
"3020","110.1754518130702","110.1754518130702","110.1754518130702"
"3021","-395.57189793169493","-395.57189793169493","-395.57189793169493"
"3022","-55.12191633441316","-55.12191633441316","-55.12191633441316"
"3023","-0.3722465253767453","-0.3722465253767453","-0.3722465253767453"
"3024","22.743579450433064","22.743579450433064","22.743579450433064"
"3025","-104.16378918955283","-104.16378918955283","-104.16378918955283"
"3026","-34.51519456729357","-34.51519456729357","-34.51519456729357"
"3027","-161.0836251294605","-161.0836251294605","-161.0836251294605"
"3028","-274.74134421001713","-274.74134421001713","-274.74134421001713"
"3029","-67.33729678965773","-67.33729678965773","-67.33729678965773"
"3030","21.72013307116722","21.72013307116722","21.72013307116722"
"3031","-3.9226365238791168","-3.9226365238791168","-3.9226365238791168"
"3032","-363.6778878673656","-363.6778878673656","-363.6778878673656"
"3033","-256.51411632630436","-256.51411632630436","-256.51411632630436"
"3034","-196.23502081291747","-196.23502081291747","-196.23502081291747"
"3035","-27.071979025399337","-27.071979025399337","-27.071979025399337"
"3036","-139.65147226365627","-139.65147226365627","-139.65147226365627"
"3037","-362.7107646902355","-362.7107646902355","-362.7107646902355"
"3038","120.12811104283784","120.12811104283784","120.12811104283784"
"3039","108.59567023634139","108.59567023634139","108.59567023634139"
"3040","-243.36333992117287","-243.36333992117287","-243.36333992117287"
"3041","-284.6376386147246","-284.6376386147246","-284.6376386147246"
"3042","-415.06122947543867","-415.06122947543867","-415.06122947543867"
"3043","-332.17794414855257","-332.17794414855257","-332.17794414855257"
"3044","-40.35622947433164","-40.35622947433164","-40.35622947433164"
"3045","-213.64652974707505","-213.64652974707505","-213.64652974707505"
"3046","-75.05758763235625","-75.05758763235625","-75.05758763235625"
"3047","-33.167449703452476","-33.167449703452476","-33.167449703452476"
"3048","-396.66086726636036","-396.66086726636036","-396.66086726636036"
"3049","-39.39286077849295","-39.39286077849295","-39.39286077849295"
"3050","-687.8139771067351","-687.8139771067351","-687.8139771067351"
"3051","-303.3857605582476","-303.3857605582476","-303.3857605582476"
"3052","-280.24307085249984","-280.24307085249984","-280.24307085249984"
"3053","-292.46692407611215","-292.46692407611215","-292.46692407611215"
"3054","-75.66323985288034","-75.66323985288034","-75.66323985288034"
"3055","52.94584589976607","52.94584589976607","52.94584589976607"
"3056","70.77726832524414","70.77726832524414","70.77726832524414"
"3057","-8.833293822334536","-8.833293822334536","-8.833293822334536"
"3058","52.031291996606924","52.031291996606924","52.031291996606924"
"3059","21.68058272508616","21.68058272508616","21.68058272508616"
"3060","-34.19275393341345","-34.19275393341345","-34.19275393341345"
"3061","-143.00066239361195","-143.00066239361195","-143.00066239361195"
"3062","-225.40548633823022","-225.40548633823022","-225.40548633823022"
"3063","-214.9232271114877","-214.9232271114877","-214.9232271114877"
"3064","125.27451856696226","125.27451856696226","125.27451856696226"
"3065","-350.43963021816353","-350.43963021816353","-350.43963021816353"
"3066","-278.51716270546837","-278.51716270546837","-278.51716270546837"
"3067","-274.9099212352992","-274.9099212352992","-274.9099212352992"
"3068","-45.1338945486545","-45.1338945486545","-45.1338945486545"
"3069","117.9395409166998","117.9395409166998","117.9395409166998"
"3070","-328.12585227746445","-328.12585227746445","-328.12585227746445"
"3071","-436.597242881245","-436.597242881245","-436.597242881245"
"3072","58.58712420738597","58.58712420738597","58.58712420738597"
"3073","-31.263572832989542","-31.263572832989542","-31.263572832989542"
"3074","18.205303637827853","18.205303637827853","18.205303637827853"
"3075","177.5516364238885","177.5516364238885","177.5516364238885"
"3076","-376.86120864261403","-376.86120864261403","-376.86120864261403"
"3077","-235.27928611691408","-235.27928611691408","-235.27928611691408"
"3078","-37.019828528547535","-37.019828528547535","-37.019828528547535"
"3079","82.95027423767672","82.95027423767672","82.95027423767672"
"3080","-316.5829553413529","-316.5829553413529","-316.5829553413529"
"3081","149.90448058563967","149.90448058563967","149.90448058563967"
"3082","-335.17452046013926","-335.17452046013926","-335.17452046013926"
"3083","29.970501771829106","29.970501771829106","29.970501771829106"
"3084","-221.96088992538282","-221.96088992538282","-221.96088992538282"
"3085","-172.6214141499529","-172.6214141499529","-172.6214141499529"
"3086","100.1094744066385","100.1094744066385","100.1094744066385"
"3087","-321.02337992364176","-321.02337992364176","-321.02337992364176"
"3088","-441.35827527642255","-441.35827527642255","-441.35827527642255"
"3089","-291.3244989283501","-291.3244989283501","-291.3244989283501"
"3090","49.39187655243013","49.39187655243013","49.39187655243013"
"3091","-352.59406866050386","-352.59406866050386","-352.59406866050386"
