"Step","LunarLander_with_labels_1000_good_reward - episode_reward","LunarLander_with_labels_1000_good_reward - episode_reward__MIN","LunarLander_with_labels_1000_good_reward - episode_reward__MAX"
"6961","-25.48872334286578","-25.48872334286578","-25.48872334286578"
"6962","297.0599001511086","297.0599001511086","297.0599001511086"
"6963","285.4485064810762","285.4485064810762","285.4485064810762"
"6964","-258.0570910366625","-258.0570910366625","-258.0570910366625"
"6965","-262.9041922657937","-262.9041922657937","-262.9041922657937"
"6966","298.65052657254023","298.65052657254023","298.65052657254023"
"6967","15.449010215633336","15.449010215633336","15.449010215633336"
"6968","-253.88992184996604","-253.88992184996604","-253.88992184996604"
"6969","-167.761798761338","-167.761798761338","-167.761798761338"
"6970","-102.54687993973495","-102.54687993973495","-102.54687993973495"
"6971","-2.6816353407151325","-2.6816353407151325","-2.6816353407151325"
"6972","41.514634691411175","41.514634691411175","41.514634691411175"
"6973","-210.6430724181111","-210.6430724181111","-210.6430724181111"
"6974","63.934494084222244","63.934494084222244","63.934494084222244"
"6975","-111.70230758422736","-111.70230758422736","-111.70230758422736"
"6976","-35.79036726573676","-35.79036726573676","-35.79036726573676"
"6977","-54.38069206988469","-54.38069206988469","-54.38069206988469"
"6978","-159.89277155914482","-159.89277155914482","-159.89277155914482"
"6979","64.54859513321753","64.54859513321753","64.54859513321753"
"6980","325.10903885877667","325.10903885877667","325.10903885877667"
"6981","-321.4349441200418","-321.4349441200418","-321.4349441200418"
"6982","34.116430531713775","34.116430531713775","34.116430531713775"
"6983","-87.73195231887937","-87.73195231887937","-87.73195231887937"
"6984","-115.42406447692133","-115.42406447692133","-115.42406447692133"
"6985","269.9067854591417","269.9067854591417","269.9067854591417"
"6986","219.70978659878946","219.70978659878946","219.70978659878946"
"6987","-286.64383637669965","-286.64383637669965","-286.64383637669965"
"6988","251.57749565965872","251.57749565965872","251.57749565965872"
"6989","-85.65306724022278","-85.65306724022278","-85.65306724022278"
"6990","-136.44002313591727","-136.44002313591727","-136.44002313591727"
"6991","72.03078886503299","72.03078886503299","72.03078886503299"
"6992","270.9894677614511","270.9894677614511","270.9894677614511"
"6993","33.599631239724445","33.599631239724445","33.599631239724445"
"6994","82.03796157153239","82.03796157153239","82.03796157153239"
"6995","-8.043645219125352","-8.043645219125352","-8.043645219125352"
"6996","-90.40375829095419","-90.40375829095419","-90.40375829095419"
"6997","-93.16955425295812","-93.16955425295812","-93.16955425295812"
"6998","-266.23867562231817","-266.23867562231817","-266.23867562231817"
"6999","262.9418674021998","262.9418674021998","262.9418674021998"
"7000","68.532802443576","68.532802443576","68.532802443576"
"7001","-655.0044701390237","-655.0044701390237","-655.0044701390237"
"7002","-315.0601074127143","-315.0601074127143","-315.0601074127143"
"7003","-334.4408501989771","-334.4408501989771","-334.4408501989771"
"7004","82.76846279902574","82.76846279902574","82.76846279902574"
"7005","309.0693354184121","309.0693354184121","309.0693354184121"
"7006","-35.93131889179953","-35.93131889179953","-35.93131889179953"
"7007","78.99183334991017","78.99183334991017","78.99183334991017"
"7008","249.29908684756631","249.29908684756631","249.29908684756631"
"7009","-67.22451228129228","-67.22451228129228","-67.22451228129228"
"7010","-31.32228727838634","-31.32228727838634","-31.32228727838634"
"7011","331.73446487508704","331.73446487508704","331.73446487508704"
"7012","267.23425419271405","267.23425419271405","267.23425419271405"
"7013","77.95065312784149","77.95065312784149","77.95065312784149"
"7014","296.21938653741273","296.21938653741273","296.21938653741273"
"7015","-48.39420163009635","-48.39420163009635","-48.39420163009635"
"7016","33.994887621706965","33.994887621706965","33.994887621706965"
"7017","55.53549867301858","55.53549867301858","55.53549867301858"
"7018","-264.9240975440055","-264.9240975440055","-264.9240975440055"
"7019","-516.168563695776","-516.168563695776","-516.168563695776"
"7020","-64.3787254064529","-64.3787254064529","-64.3787254064529"
"7021","-301.7346288198289","-301.7346288198289","-301.7346288198289"
"7022","-273.2938101019187","-273.2938101019187","-273.2938101019187"
"7023","-320.7886418399544","-320.7886418399544","-320.7886418399544"
"7024","334.15715747104997","334.15715747104997","334.15715747104997"
"7025","49.6186130459867","49.6186130459867","49.6186130459867"
"7026","-423.3817987378844","-423.3817987378844","-423.3817987378844"
"7027","5.762816669334995","5.762816669334995","5.762816669334995"
"7028","83.84875086012363","83.84875086012363","83.84875086012363"
"7029","267.62095529122655","267.62095529122655","267.62095529122655"
"7030","87.39130628272633","87.39130628272633","87.39130628272633"
"7031","-300.0575317397436","-300.0575317397436","-300.0575317397436"
"7032","-330.4372675177455","-330.4372675177455","-330.4372675177455"
"7033","45.94017777938903","45.94017777938903","45.94017777938903"
"7034","-53.08937999479149","-53.08937999479149","-53.08937999479149"
"7035","-12.260470427825808","-12.260470427825808","-12.260470427825808"
"7036","-218.85042974492424","-218.85042974492424","-218.85042974492424"
"7037","125.64691184290979","125.64691184290979","125.64691184290979"
"7038","-205.11193502321845","-205.11193502321845","-205.11193502321845"
"7039","-49.93158306631443","-49.93158306631443","-49.93158306631443"
"7040","57.48235789559078","57.48235789559078","57.48235789559078"
"7041","9.94720491169059","9.94720491169059","9.94720491169059"
"7042","72.92703400573114","72.92703400573114","72.92703400573114"
"7043","-459.59036221308537","-459.59036221308537","-459.59036221308537"
"7044","-166.54124206231327","-166.54124206231327","-166.54124206231327"
"7045","-43.42410970990586","-43.42410970990586","-43.42410970990586"
"7046","-425.81268557661434","-425.81268557661434","-425.81268557661434"
"7047","31.274169776789364","31.274169776789364","31.274169776789364"
"7048","77.81082063387964","77.81082063387964","77.81082063387964"
"7049","307.35746710463957","307.35746710463957","307.35746710463957"
"7050","252.09623870642756","252.09623870642756","252.09623870642756"
"7051","338.3172385635357","338.3172385635357","338.3172385635357"
"7052","88.30486693394924","88.30486693394924","88.30486693394924"
"7053","1.8937078729235282","1.8937078729235282","1.8937078729235282"
"7054","-14.089393484205402","-14.089393484205402","-14.089393484205402"
"7055","44.843979752052675","44.843979752052675","44.843979752052675"
"7056","19.51314323888684","19.51314323888684","19.51314323888684"
"7057","-145.88492201461924","-145.88492201461924","-145.88492201461924"
"7058","279.3124879303609","279.3124879303609","279.3124879303609"
"7059","-137.98067496618137","-137.98067496618137","-137.98067496618137"
"7060","37.983744733184636","37.983744733184636","37.983744733184636"
"7061","-84.00662377198458","-84.00662377198458","-84.00662377198458"
"7062","79.80240973885219","79.80240973885219","79.80240973885219"
"7063","277.95212050278224","277.95212050278224","277.95212050278224"
"7064","-49.68261721686285","-49.68261721686285","-49.68261721686285"
"7065","22.7721846125943","22.7721846125943","22.7721846125943"
"7066","86.7284894345886","86.7284894345886","86.7284894345886"
"7067","49.5739026794739","49.5739026794739","49.5739026794739"
"7068","314.4437143848185","314.4437143848185","314.4437143848185"
"7069","300.3131213835826","300.3131213835826","300.3131213835826"
"7070","-209.72242968442882","-209.72242968442882","-209.72242968442882"
"7071","70.46536522186199","70.46536522186199","70.46536522186199"
"7072","-85.64605614989996","-85.64605614989996","-85.64605614989996"
"7073","128.2523241649416","128.2523241649416","128.2523241649416"
"7074","0.6298881328709882","0.6298881328709882","0.6298881328709882"
"7075","55.18748150681296","55.18748150681296","55.18748150681296"
"7076","12.1545402958063","12.1545402958063","12.1545402958063"
"7077","107.78195789536568","107.78195789536568","107.78195789536568"
"7078","-64.77819744169716","-64.77819744169716","-64.77819744169716"
"7079","11.881326735273944","11.881326735273944","11.881326735273944"
"7080","-226.63980224082525","-226.63980224082525","-226.63980224082525"
"7081","-5.282235547892038","-5.282235547892038","-5.282235547892038"
"7082","-224.7586102822998","-224.7586102822998","-224.7586102822998"
"7083","53.46982857598314","53.46982857598314","53.46982857598314"
"7084","259.11487351707103","259.11487351707103","259.11487351707103"
"7085","126.73753277010364","126.73753277010364","126.73753277010364"
"7086","256.0064032703177","256.0064032703177","256.0064032703177"
"7087","-46.64341056839207","-46.64341056839207","-46.64341056839207"
"7088","249.40842015033195","249.40842015033195","249.40842015033195"
"7089","163.28885041090592","163.28885041090592","163.28885041090592"
"7090","249.5327788597702","249.5327788597702","249.5327788597702"
"7091","-544.8888983313368","-544.8888983313368","-544.8888983313368"
"7092","21.112705975081553","21.112705975081553","21.112705975081553"
"7093","-195.49116861090062","-195.49116861090062","-195.49116861090062"
"7094","-35.48609747430419","-35.48609747430419","-35.48609747430419"
"7095","-197.7817464516515","-197.7817464516515","-197.7817464516515"
"7096","77.23487164234845","77.23487164234845","77.23487164234845"
"7097","-570.9297385846079","-570.9297385846079","-570.9297385846079"
"7098","313.0036717798679","313.0036717798679","313.0036717798679"
"7099","27.213690122335635","27.213690122335635","27.213690122335635"
"7100","-95.10956919137698","-95.10956919137698","-95.10956919137698"
"7101","-338.64375568514976","-338.64375568514976","-338.64375568514976"
"7102","222.88948635093004","222.88948635093004","222.88948635093004"
"7103","119.49667891014897","119.49667891014897","119.49667891014897"
"7104","302.60579395134937","302.60579395134937","302.60579395134937"
"7105","-58.42395862855305","-58.42395862855305","-58.42395862855305"
"7106","251.75623460805556","251.75623460805556","251.75623460805556"
"7107","42.37723892901417","42.37723892901417","42.37723892901417"
"7108","324.4488346582248","324.4488346582248","324.4488346582248"
"7109","321.71418148655937","321.71418148655937","321.71418148655937"
"7110","292.9398612822854","292.9398612822854","292.9398612822854"
"7111","-500.92203453817694","-500.92203453817694","-500.92203453817694"
"7112","-249.73470879673957","-249.73470879673957","-249.73470879673957"
"7113","272.52994035930834","272.52994035930834","272.52994035930834"
"7114","242.88324547617862","242.88324547617862","242.88324547617862"
"7115","-240.38215994894506","-240.38215994894506","-240.38215994894506"
"7116","-94.15968300428366","-94.15968300428366","-94.15968300428366"
"7117","-216.28968860576234","-216.28968860576234","-216.28968860576234"
"7118","105.3580515285995","105.3580515285995","105.3580515285995"
"7119","139.1305795734126","139.1305795734126","139.1305795734126"
"7120","-50.12279067486526","-50.12279067486526","-50.12279067486526"
"7121","200.38946239637792","200.38946239637792","200.38946239637792"
"7122","-131.6848763729357","-131.6848763729357","-131.6848763729357"
"7123","-216.39169986870542","-216.39169986870542","-216.39169986870542"
"7124","-74.56880350455731","-74.56880350455731","-74.56880350455731"
"7125","-197.27329961127404","-197.27329961127404","-197.27329961127404"
"7126","-336.39525232441724","-336.39525232441724","-336.39525232441724"
"7127","311.1363209809077","311.1363209809077","311.1363209809077"
"7128","65.98631459930337","65.98631459930337","65.98631459930337"
"7129","260.11445570022903","260.11445570022903","260.11445570022903"
"7130","-197.52394657318072","-197.52394657318072","-197.52394657318072"
"7131","-327.346946044442","-327.346946044442","-327.346946044442"
"7132","77.8894506522697","77.8894506522697","77.8894506522697"
"7133","-67.2643018574239","-67.2643018574239","-67.2643018574239"
"7134","-281.7137419199024","-281.7137419199024","-281.7137419199024"
"7135","308.34459721426293","308.34459721426293","308.34459721426293"
"7136","251.69499573018732","251.69499573018732","251.69499573018732"
"7137","274.8670145286964","274.8670145286964","274.8670145286964"
"7138","306.2398164722831","306.2398164722831","306.2398164722831"
"7139","294.7008348284936","294.7008348284936","294.7008348284936"
"7140","-159.1661000978947","-159.1661000978947","-159.1661000978947"
"7141","88.2045621395815","88.2045621395815","88.2045621395815"
"7142","297.78535209358154","297.78535209358154","297.78535209358154"
"7143","-584.874255197477","-584.874255197477","-584.874255197477"
"7144","297.69416215323906","297.69416215323906","297.69416215323906"
"7145","-257.36084899480295","-257.36084899480295","-257.36084899480295"
"7146","227.91450631111178","227.91450631111178","227.91450631111178"
"7147","70.04749898178244","70.04749898178244","70.04749898178244"
"7148","-42.760027117843556","-42.760027117843556","-42.760027117843556"
"7149","56.67153387400796","56.67153387400796","56.67153387400796"
"7150","130.63936491672067","130.63936491672067","130.63936491672067"
"7151","282.93796808890676","282.93796808890676","282.93796808890676"
"7152","234.08436875144457","234.08436875144457","234.08436875144457"
"7153","18.709359163051687","18.709359163051687","18.709359163051687"
"7154","237.79288090736588","237.79288090736588","237.79288090736588"
"7155","48.91796771859259","48.91796771859259","48.91796771859259"
"7156","-1.6057574786491955","-1.6057574786491955","-1.6057574786491955"
"7157","41.95001881572307","41.95001881572307","41.95001881572307"
"7158","86.51291597582286","86.51291597582286","86.51291597582286"
"7159","292.23921041034475","292.23921041034475","292.23921041034475"
"7160","-280.9363648230583","-280.9363648230583","-280.9363648230583"
"7161","191.5993157574227","191.5993157574227","191.5993157574227"
"7162","307.7772571092469","307.7772571092469","307.7772571092469"
"7163","44.573372953720906","44.573372953720906","44.573372953720906"
"7164","-243.1220732348763","-243.1220732348763","-243.1220732348763"
"7165","122.25403948196245","122.25403948196245","122.25403948196245"
"7166","310.7692491344852","310.7692491344852","310.7692491344852"
"7167","-266.01029478920714","-266.01029478920714","-266.01029478920714"
"7168","-130.73911989212039","-130.73911989212039","-130.73911989212039"
"7169","240.94072648750443","240.94072648750443","240.94072648750443"
"7170","-6.58194094642657","-6.58194094642657","-6.58194094642657"
"7171","-179.3084254772216","-179.3084254772216","-179.3084254772216"
"7172","209.97413672403246","209.97413672403246","209.97413672403246"
"7173","241.86159920282967","241.86159920282967","241.86159920282967"
"7174","-83.34614728116654","-83.34614728116654","-83.34614728116654"
"7175","-8.764449732713175","-8.764449732713175","-8.764449732713175"
"7176","243.67434864124945","243.67434864124945","243.67434864124945"
"7177","-277.2974759498254","-277.2974759498254","-277.2974759498254"
"7178","-141.18782993197442","-141.18782993197442","-141.18782993197442"
"7179","-15.186951263504454","-15.186951263504454","-15.186951263504454"
"7180","-560.2288805748935","-560.2288805748935","-560.2288805748935"
"7181","328.2147839368356","328.2147839368356","328.2147839368356"
"7182","245.97291998328626","245.97291998328626","245.97291998328626"
"7183","-388.50483835817965","-388.50483835817965","-388.50483835817965"
"7184","52.42387212818858","52.42387212818858","52.42387212818858"
"7185","-110.4153772374053","-110.4153772374053","-110.4153772374053"
"7186","-275.32678730718294","-275.32678730718294","-275.32678730718294"
"7187","301.4905670308143","301.4905670308143","301.4905670308143"
"7188","155.36500422034183","155.36500422034183","155.36500422034183"
"7189","117.48594674092598","117.48594674092598","117.48594674092598"
"7190","109.22767889413532","109.22767889413532","109.22767889413532"
"7191","-442.6792914424838","-442.6792914424838","-442.6792914424838"
"7192","-176.0930602645899","-176.0930602645899","-176.0930602645899"
"7193","-313.69727200126573","-313.69727200126573","-313.69727200126573"
"7194","-273.70979743440324","-273.70979743440324","-273.70979743440324"
"7195","58.507286143004904","58.507286143004904","58.507286143004904"
"7196","87.8389679071687","87.8389679071687","87.8389679071687"
"7197","325.05193947164094","325.05193947164094","325.05193947164094"
"7198","-67.62296234006487","-67.62296234006487","-67.62296234006487"
"7199","-2.4149426598579566","-2.4149426598579566","-2.4149426598579566"
"7200","32.998802061914176","32.998802061914176","32.998802061914176"
"7201","40.31188223147859","40.31188223147859","40.31188223147859"
"7202","119.07457210268701","119.07457210268701","119.07457210268701"
"7203","1.8637293117493812","1.8637293117493812","1.8637293117493812"
"7204","285.8152551281321","285.8152551281321","285.8152551281321"
"7205","62.68702359232944","62.68702359232944","62.68702359232944"
"7206","-295.8882541447133","-295.8882541447133","-295.8882541447133"
"7207","304.5676079023775","304.5676079023775","304.5676079023775"
"7208","116.53652054897447","116.53652054897447","116.53652054897447"
"7209","187.8770730691371","187.8770730691371","187.8770730691371"
"7210","248.49277727347226","248.49277727347226","248.49277727347226"
"7211","-271.70738107629313","-271.70738107629313","-271.70738107629313"
"7212","-9.477934952297659","-9.477934952297659","-9.477934952297659"
"7213","242.85383648134192","242.85383648134192","242.85383648134192"
"7214","-91.16238224382764","-91.16238224382764","-91.16238224382764"
"7215","-79.74176082052387","-79.74176082052387","-79.74176082052387"
"7216","6.32012472208018","6.32012472208018","6.32012472208018"
"7217","-138.82384742665272","-138.82384742665272","-138.82384742665272"
"7218","347.4349995797238","347.4349995797238","347.4349995797238"
"7219","87.65823243309069","87.65823243309069","87.65823243309069"
"7220","28.753986921884433","28.753986921884433","28.753986921884433"
"7221","54.91114653697042","54.91114653697042","54.91114653697042"
"7222","240.07862174882212","240.07862174882212","240.07862174882212"
"7223","40.66615767032974","40.66615767032974","40.66615767032974"
"7224","-254.224111182851","-254.224111182851","-254.224111182851"
"7225","-360.7634726323977","-360.7634726323977","-360.7634726323977"
"7226","-35.85674745321832","-35.85674745321832","-35.85674745321832"
"7227","255.9590799924017","255.9590799924017","255.9590799924017"
"7228","-34.659237366697596","-34.659237366697596","-34.659237366697596"
"7229","110.84562626484603","110.84562626484603","110.84562626484603"
"7230","-44.87386608207707","-44.87386608207707","-44.87386608207707"
"7231","-34.49897364556789","-34.49897364556789","-34.49897364556789"
"7232","-85.39748897373676","-85.39748897373676","-85.39748897373676"
"7233","301.99388338507964","301.99388338507964","301.99388338507964"
"7234","318.72428875297754","318.72428875297754","318.72428875297754"
"7235","77.33908145754155","77.33908145754155","77.33908145754155"
"7236","-331.3543678794615","-331.3543678794615","-331.3543678794615"
"7237","353.5856903145908","353.5856903145908","353.5856903145908"
"7238","27.124490117832096","27.124490117832096","27.124490117832096"
"7239","36.24484696833946","36.24484696833946","36.24484696833946"
"7240","16.903267583904636","16.903267583904636","16.903267583904636"
"7241","210.2447045356712","210.2447045356712","210.2447045356712"
"7242","66.25267632381366","66.25267632381366","66.25267632381366"
"7243","-252.64964875240145","-252.64964875240145","-252.64964875240145"
"7244","-205.17057220999868","-205.17057220999868","-205.17057220999868"
"7245","-16.439726804196823","-16.439726804196823","-16.439726804196823"
"7246","-218.0437935334889","-218.0437935334889","-218.0437935334889"
"7247","304.2223819040213","304.2223819040213","304.2223819040213"
"7248","29.565838999262635","29.565838999262635","29.565838999262635"
"7249","276.16638409519953","276.16638409519953","276.16638409519953"
"7250","59.25541146077907","59.25541146077907","59.25541146077907"
"7251","17.73789125293493","17.73789125293493","17.73789125293493"
"7252","-65.578502625534","-65.578502625534","-65.578502625534"
"7253","-299.03889009693637","-299.03889009693637","-299.03889009693637"
"7254","-5.89173290965573","-5.89173290965573","-5.89173290965573"
"7255","321.2853114487909","321.2853114487909","321.2853114487909"
"7256","289.73353239099765","289.73353239099765","289.73353239099765"
"7257","-224.45339692474926","-224.45339692474926","-224.45339692474926"
"7258","142.60737828032714","142.60737828032714","142.60737828032714"
"7259","83.45570535263563","83.45570535263563","83.45570535263563"
"7260","299.3179195885393","299.3179195885393","299.3179195885393"
"7261","4.778894364586364","4.778894364586364","4.778894364586364"
"7262","58.35699524451266","58.35699524451266","58.35699524451266"
"7263","-78.4241965335263","-78.4241965335263","-78.4241965335263"
"7264","-42.923958487361695","-42.923958487361695","-42.923958487361695"
"7265","100.00213808258945","100.00213808258945","100.00213808258945"
"7266","-60.38493605590569","-60.38493605590569","-60.38493605590569"
"7267","-404.89241392550724","-404.89241392550724","-404.89241392550724"
"7268","287.3827503512774","287.3827503512774","287.3827503512774"
"7269","-6.180839866747812","-6.180839866747812","-6.180839866747812"
"7270","307.88546293423093","307.88546293423093","307.88546293423093"
"7271","-329.74540579984875","-329.74540579984875","-329.74540579984875"
"7272","-215.51000041015823","-215.51000041015823","-215.51000041015823"
"7273","-148.37053845077708","-148.37053845077708","-148.37053845077708"
"7274","-4.329658826124586","-4.329658826124586","-4.329658826124586"
"7275","335.3080200703588","335.3080200703588","335.3080200703588"
"7276","232.28480405523345","232.28480405523345","232.28480405523345"
"7277","44.799880398048685","44.799880398048685","44.799880398048685"
"7278","298.2706691341439","298.2706691341439","298.2706691341439"
"7279","-31.444054582683457","-31.444054582683457","-31.444054582683457"
"7280","254.89333998403495","254.89333998403495","254.89333998403495"
"7281","-2.914222194778759","-2.914222194778759","-2.914222194778759"
"7282","20.710907264878273","20.710907264878273","20.710907264878273"
"7283","4.340842723539424","4.340842723539424","4.340842723539424"
"7284","54.72576720176289","54.72576720176289","54.72576720176289"
"7285","14.456746115965217","14.456746115965217","14.456746115965217"
"7286","-117.97963615876822","-117.97963615876822","-117.97963615876822"
"7287","36.81406737955032","36.81406737955032","36.81406737955032"
"7288","375.52538931701224","375.52538931701224","375.52538931701224"
"7289","-235.6885073717494","-235.6885073717494","-235.6885073717494"
"7290","-579.4462764620781","-579.4462764620781","-579.4462764620781"
"7291","-319.2593642963539","-319.2593642963539","-319.2593642963539"
"7292","-224.27486057306845","-224.27486057306845","-224.27486057306845"
"7293","59.226900174145015","59.226900174145015","59.226900174145015"
"7294","259.3654057330564","259.3654057330564","259.3654057330564"
"7295","-138.26351955728825","-138.26351955728825","-138.26351955728825"
"7296","-290.65736296422267","-290.65736296422267","-290.65736296422267"
"7297","312.6971951428586","312.6971951428586","312.6971951428586"
"7298","23.26719295442105","23.26719295442105","23.26719295442105"
"7299","-251.14263521249816","-251.14263521249816","-251.14263521249816"
"7300","21.578402431176983","21.578402431176983","21.578402431176983"
"7301","31.937941501619292","31.937941501619292","31.937941501619292"
"7302","-182.6084691134096","-182.6084691134096","-182.6084691134096"
"7303","11.546152865577682","11.546152865577682","11.546152865577682"
"7304","248.50795642527626","248.50795642527626","248.50795642527626"
"7305","251.487346195903","251.487346195903","251.487346195903"
"7306","-183.28391840983522","-183.28391840983522","-183.28391840983522"
"7307","-50.13977647059596","-50.13977647059596","-50.13977647059596"
"7308","32.869699729858894","32.869699729858894","32.869699729858894"
"7309","-111.56399279340408","-111.56399279340408","-111.56399279340408"
"7310","235.61043470395188","235.61043470395188","235.61043470395188"
"7311","59.22985491794594","59.22985491794594","59.22985491794594"
"7312","210.07825078622628","210.07825078622628","210.07825078622628"
"7313","327.17522389106546","327.17522389106546","327.17522389106546"
"7314","217.2297137549045","217.2297137549045","217.2297137549045"
"7315","210.27544831252555","210.27544831252555","210.27544831252555"
"7316","90.86100623441949","90.86100623441949","90.86100623441949"
"7317","335.80725943414734","335.80725943414734","335.80725943414734"
"7318","-14.053791523497836","-14.053791523497836","-14.053791523497836"
"7319","-1.8345607775573853","-1.8345607775573853","-1.8345607775573853"
"7320","77.14188750715594","77.14188750715594","77.14188750715594"
"7321","-106.97532583152135","-106.97532583152135","-106.97532583152135"
"7322","249.3473986000459","249.3473986000459","249.3473986000459"
"7323","-64.28095448032022","-64.28095448032022","-64.28095448032022"
"7324","48.191971237458574","48.191971237458574","48.191971237458574"
"7325","301.7900837170105","301.7900837170105","301.7900837170105"
"7326","-46.07870863433924","-46.07870863433924","-46.07870863433924"
"7327","43.17635924863853","43.17635924863853","43.17635924863853"
"7328","31.306114302503403","31.306114302503403","31.306114302503403"
"7329","31.99315460935236","31.99315460935236","31.99315460935236"
"7330","-71.21228622868658","-71.21228622868658","-71.21228622868658"
"7331","229.05026750998934","229.05026750998934","229.05026750998934"
"7332","324.7434916735243","324.7434916735243","324.7434916735243"
"7333","-325.5230744722722","-325.5230744722722","-325.5230744722722"
"7334","-282.9143371572286","-282.9143371572286","-282.9143371572286"
"7335","136.13849717590477","136.13849717590477","136.13849717590477"
"7336","61.670517279363864","61.670517279363864","61.670517279363864"
"7337","102.42783627824556","102.42783627824556","102.42783627824556"
"7338","83.38073590155571","83.38073590155571","83.38073590155571"
"7339","-470.8182638268173","-470.8182638268173","-470.8182638268173"
"7340","-292.8182947966968","-292.8182947966968","-292.8182947966968"
"7341","-84.07980315963671","-84.07980315963671","-84.07980315963671"
"7342","33.83678605605695","33.83678605605695","33.83678605605695"
"7343","244.27417511367517","244.27417511367517","244.27417511367517"
"7344","-278.2378723239153","-278.2378723239153","-278.2378723239153"
"7345","-152.78742436246858","-152.78742436246858","-152.78742436246858"
"7346","350.4987715812774","350.4987715812774","350.4987715812774"
"7347","287.89757383987535","287.89757383987535","287.89757383987535"
"7348","293.8379288255838","293.8379288255838","293.8379288255838"
"7349","281.18701751315587","281.18701751315587","281.18701751315587"
"7350","-338.85940963788835","-338.85940963788835","-338.85940963788835"
"7351","10.44203913423297","10.44203913423297","10.44203913423297"
"7352","-80.58187385159896","-80.58187385159896","-80.58187385159896"
"7353","-63.63180952944506","-63.63180952944506","-63.63180952944506"
"7354","57.90592778873312","57.90592778873312","57.90592778873312"
"7355","101.05528406254444","101.05528406254444","101.05528406254444"
"7356","9.108515241665913","9.108515241665913","9.108515241665913"
"7357","-24.030231772844417","-24.030231772844417","-24.030231772844417"
"7358","-214.73899762153627","-214.73899762153627","-214.73899762153627"
"7359","269.2196761922635","269.2196761922635","269.2196761922635"
"7360","-65.31053486361958","-65.31053486361958","-65.31053486361958"
"7361","242.00330141115762","242.00330141115762","242.00330141115762"
"7362","2.8651262639463084","2.8651262639463084","2.8651262639463084"
"7363","51.41551837682837","51.41551837682837","51.41551837682837"
"7364","-35.662991485280955","-35.662991485280955","-35.662991485280955"
"7365","-83.7348205095766","-83.7348205095766","-83.7348205095766"
"7366","300.3391675515105","300.3391675515105","300.3391675515105"
"7367","35.32125372802932","35.32125372802932","35.32125372802932"
"7368","-255.89688266950844","-255.89688266950844","-255.89688266950844"
"7369","15.207729805048785","15.207729805048785","15.207729805048785"
"7370","344.6797506648595","344.6797506648595","344.6797506648595"
"7371","140.09678222322842","140.09678222322842","140.09678222322842"
"7372","193.67680913200434","193.67680913200434","193.67680913200434"
"7373","342.37972274605033","342.37972274605033","342.37972274605033"
"7374","4.886194522288008","4.886194522288008","4.886194522288008"
"7375","-66.88580634504564","-66.88580634504564","-66.88580634504564"
"7376","322.796455570424","322.796455570424","322.796455570424"
"7377","-170.64890870967042","-170.64890870967042","-170.64890870967042"
"7378","345.45606146710463","345.45606146710463","345.45606146710463"
"7379","-63.83964214058227","-63.83964214058227","-63.83964214058227"
"7380","60.343262470619095","60.343262470619095","60.343262470619095"
"7381","-8.586754858348002","-8.586754858348002","-8.586754858348002"
"7382","-179.6987248089814","-179.6987248089814","-179.6987248089814"
"7383","1.7665037494859916","1.7665037494859916","1.7665037494859916"
"7384","273.3370659415841","273.3370659415841","273.3370659415841"
"7385","27.6689219537418","27.6689219537418","27.6689219537418"
"7386","-650.5878746178747","-650.5878746178747","-650.5878746178747"
"7387","92.85939125393878","92.85939125393878","92.85939125393878"
"7388","25.874137077456624","25.874137077456624","25.874137077456624"
"7389","-325.4022989448044","-325.4022989448044","-325.4022989448044"
"7390","-97.649947925061","-97.649947925061","-97.649947925061"
"7391","-129.20132235019693","-129.20132235019693","-129.20132235019693"
"7392","-202.65560286391903","-202.65560286391903","-202.65560286391903"
"7393","21.172859349073363","21.172859349073363","21.172859349073363"
"7394","247.18946097334543","247.18946097334543","247.18946097334543"
"7395","75.37271188906121","75.37271188906121","75.37271188906121"
"7396","286.0746299959531","286.0746299959531","286.0746299959531"
"7397","-67.4535858213244","-67.4535858213244","-67.4535858213244"
"7398","-45.03614694399445","-45.03614694399445","-45.03614694399445"
"7399","-55.15824962378926","-55.15824962378926","-55.15824962378926"
"7400","-236.64457912347046","-236.64457912347046","-236.64457912347046"
"7401","-188.72465937316417","-188.72465937316417","-188.72465937316417"
"7402","20.03981351220048","20.03981351220048","20.03981351220048"
"7403","-50.71384616734817","-50.71384616734817","-50.71384616734817"
"7404","252.13938629542093","252.13938629542093","252.13938629542093"
"7405","42.63569355361024","42.63569355361024","42.63569355361024"
"7406","296.7881854084651","296.7881854084651","296.7881854084651"
"7407","11.551589698336954","11.551589698336954","11.551589698336954"
"7408","-409.300741865007","-409.300741865007","-409.300741865007"
"7409","-337.87406467705966","-337.87406467705966","-337.87406467705966"
"7410","-255.5903704127378","-255.5903704127378","-255.5903704127378"
"7411","103.34475065678933","103.34475065678933","103.34475065678933"
"7412","271.6317813107841","271.6317813107841","271.6317813107841"
"7413","-158.30617928147322","-158.30617928147322","-158.30617928147322"
"7414","-35.124021301688444","-35.124021301688444","-35.124021301688444"
"7415","-43.193751512283725","-43.193751512283725","-43.193751512283725"
"7416","-28.384703410421892","-28.384703410421892","-28.384703410421892"
"7417","-39.461795223876834","-39.461795223876834","-39.461795223876834"
"7418","59.63864504407289","59.63864504407289","59.63864504407289"
"7419","39.05641493755321","39.05641493755321","39.05641493755321"
